"id","DTS","DTA","LPCs","PCs","CE_20_3","DG_34_2","DG_36_2","DG_36_3","DG_36_4","LPC_16_0","LPC_18_0","LPC_18_1","LPC_18_2","LPC_18_3","PC_16_0__9_0_CHO","PC_32_0","PC_32_1","PC_32_2","PC_33_2","PC_34_1","PC_34_2","PC_34_3","PC_34_4","PC_35_1","PC_35_2","PC_35_3","PC36_1","PC_36_2","PC_36_3_A","PC_36_3_B","PC_36_4_A","PC_36_4_C","PC_36_5_A","PC_36_5_B","PC_37_3","PC_38_2","PC_38_3_K","PC_38_5_A","PC_p_34_2__PC_o_34_3","PC_p_36_3__PC_o_36_4","PC_p_36_4__PC_o_36_5","PE_34_2","SM_d32_1","SM_d36_1","TG_46_0","TG_46_3","TG_48_0","TG_48_1","TG_48_2","TG_48_3","TG_50_0","TG_50_1","TG_50_2","TG_50_3","TG_50_4","TG_50_5","TG_52_0","TG_52_1","TG_52_2","TG_52_3","TG_52_4","TG_52_5","TG_52_6","TG_54_1","TG_54_2","TG_54_3","TG_54_4","TG_54_5","TG_54_6","TG_54_8","TG_56_4","DGs","SMs","TGs","LPCs.DGs","PCs.DGs","SMs.DGs","TGs.DGs","PCs.LPCs","SMs.LPCs","TGs.LPCs","SMs.PCs","TGs.PCs","TGs.SMs","PC_16_0__9_0_CHO.LPC_16_0","PC_16_0__9_0_CHO.LPC_18_0","PC_16_0__9_0_CHO.LPC_18_1","PC_16_0__9_0_CHO.LPC_18_2","PC_16_0__9_0_CHO.LPC_18_3","PC_32_0.LPC_16_0","PC_32_0.LPC_18_0","PC_32_0.LPC_18_1","PC_32_0.LPC_18_2","PC_32_0.LPC_18_3","PC_32_1.LPC_16_0","PC_32_1.LPC_18_0","PC_32_1.LPC_18_1","PC_32_1.LPC_18_2","PC_32_1.LPC_18_3","PC_32_2.LPC_16_0","PC_32_2.LPC_18_0","PC_32_2.LPC_18_1","PC_32_2.LPC_18_2","PC_32_2.LPC_18_3","PC_33_2.LPC_16_0","PC_33_2.LPC_18_0","PC_33_2.LPC_18_1","PC_33_2.LPC_18_2","PC_33_2.LPC_18_3","PC_34_1.LPC_16_0","PC_34_1.LPC_18_0","PC_34_1.LPC_18_1","PC_34_1.LPC_18_2","PC_34_1.LPC_18_3","PC_34_2.LPC_16_0","PC_34_2.LPC_18_0","PC_34_2.LPC_18_1","PC_34_2.LPC_18_2","PC_34_2.LPC_18_3","PC_34_3.LPC_16_0","PC_34_3.LPC_18_0","PC_34_3.LPC_18_1","PC_34_3.LPC_18_2","PC_34_3.LPC_18_3","PC_34_4.LPC_16_0","PC_34_4.LPC_18_0","PC_34_4.LPC_18_1","PC_34_4.LPC_18_2","PC_34_4.LPC_18_3","PC_35_1.LPC_16_0","PC_35_1.LPC_18_0","PC_35_1.LPC_18_1","PC_35_1.LPC_18_2","PC_35_1.LPC_18_3","PC_35_2.LPC_16_0","PC_35_2.LPC_18_0","PC_35_2.LPC_18_1","PC_35_2.LPC_18_2","PC_35_2.LPC_18_3","PC_35_3.LPC_16_0","PC_35_3.LPC_18_0","PC_35_3.LPC_18_1","PC_35_3.LPC_18_2","PC_35_3.LPC_18_3","PC_36_2.LPC_16_0","PC_36_2.LPC_18_0","PC_36_2.LPC_18_1","PC_36_2.LPC_18_2","PC_36_2.LPC_18_3","PC_36_3_A.LPC_16_0","PC_36_3_A.LPC_18_0","PC_36_3_A.LPC_18_1","PC_36_3_A.LPC_18_2","PC_36_3_A.LPC_18_3","PC_36_3_B.LPC_16_0","PC_36_3_B.LPC_18_0","PC_36_3_B.LPC_18_1","PC_36_3_B.LPC_18_2","PC_36_3_B.LPC_18_3","PC_36_4_A.LPC_16_0","PC_36_4_A.LPC_18_0","PC_36_4_A.LPC_18_1","PC_36_4_A.LPC_18_2","PC_36_4_A.LPC_18_3","PC_36_4_C.LPC_16_0","PC_36_4_C.LPC_18_0","PC_36_4_C.LPC_18_1","PC_36_4_C.LPC_18_2","PC_36_4_C.LPC_18_3","PC_36_5_A.LPC_16_0","PC_36_5_A.LPC_18_0","PC_36_5_A.LPC_18_1","PC_36_5_A.LPC_18_2","PC_36_5_A.LPC_18_3","PC_36_5_B.LPC_16_0","PC_36_5_B.LPC_18_0","PC_36_5_B.LPC_18_1","PC_36_5_B.LPC_18_2","PC_36_5_B.LPC_18_3","PC_37_3.LPC_16_0","PC_37_3.LPC_18_0","PC_37_3.LPC_18_1","PC_37_3.LPC_18_2","PC_37_3.LPC_18_3","PC_38_2.LPC_16_0","PC_38_2.LPC_18_0","PC_38_2.LPC_18_1","PC_38_2.LPC_18_2","PC_38_2.LPC_18_3","PC_38_3_K.LPC_16_0","PC_38_3_K.LPC_18_0","PC_38_3_K.LPC_18_1","PC_38_3_K.LPC_18_2","PC_38_3_K.LPC_18_3","PC_38_5_A.LPC_16_0","PC_38_5_A.LPC_18_0","PC_38_5_A.LPC_18_1","PC_38_5_A.LPC_18_2","PC_38_5_A.LPC_18_3","PC_p_34_2__PC_o_34_3.LPC_16_0","PC_p_34_2__PC_o_34_3.LPC_18_0","PC_p_34_2__PC_o_34_3.LPC_18_1","PC_p_34_2__PC_o_34_3.LPC_18_2","PC_p_34_2__PC_o_34_3.LPC_18_3","PC_p_36_3__PC_o_36_4.LPC_16_0","PC_p_36_3__PC_o_36_4.LPC_18_0","PC_p_36_3__PC_o_36_4.LPC_18_1","PC_p_36_3__PC_o_36_4.LPC_18_2","PC_p_36_3__PC_o_36_4.LPC_18_3","PC_p_36_4__PC_o_36_5.LPC_16_0","PC_p_36_4__PC_o_36_5.LPC_18_0","PC_p_36_4__PC_o_36_5.LPC_18_1","PC_p_36_4__PC_o_36_5.LPC_18_2","PC_p_36_4__PC_o_36_5.LPC_18_3","LPC_18_1.LPC_18_2","LPC_18_2.LPC_18_3","PC_34_1.PC_36_3_A","PC_34_2.PC_34_3","PC_34_2.PC_36_4_A","PC_34_3.PC_36_3_B","PC36_1.SM_d36_1","PC_36_2.PC_36_3_B","PC_36_2.SM_d36_1","PC_36_3_A.PC_36_4_A","SM_d36_1.TG_52_0","TG_46_3.TG_48_3","TG_48_1.TG_48_2","TG_50_2.TG_50_3","TG_52_1.TG_54_2","TG_52_2.TG_54_3","TG_52_3.TG_54_5","TG_52_4.TG_52_5","TG_52_4.TG_56_4","TG_54_6.TG_54_8"
"LANMLR17B002",82.8,77.6666666666667,2873655,11101632,22864.6666666667,120042,NA,4329.33333333333,64996.3333333333,63052,7825.33333333333,52213.6,1783016,970678.2,16388,37727.2,12842.2,18839.2,41877.2,193100.2,3073288,2242084.2,39132.8,NA,54410.4,43296.8,15853.2,323113.6,244800.4,313344.8,1770405.6,10985,3225894.2,14208.5,62844,11607.4,9834.4,15138.6,NA,6754,NA,224900.8,6983,3333.5,14162,NA,80859.2,2729.5,3563.5,NA,4833,17606.4,34032,23193,NA,14696.5,3930.5,12676,22417.2,26240.8,281653.666666667,483989.333333333,159853.8,NA,6567.4,17035.2,70062.8,103872.75,512352.333333333,1446882,NA,113620.6,6919.8,2187445.4,NA,NA,NA,NA,3.9126379144811,0.00240458736554468,0.813422998619193,0.000726859880037312,0.243066029003731,393.202242268854,0.226717006786656,2.04449685469964,0.230638651882734,0.0102784685639207,0.0203952549754254,0.611965907408847,6.76245861938368,0.756691663995743,0.0231809994977226,0.045005025645424,0.221081723933459,0.756940952810248,0.330578385224812,0.00690649614875345,0.0143530285658694,0.327297501579457,1.58056559123107,0.466451746184986,0.0105012067585762,0.020973975646462,0.728185963024002,5.45889150493418,0.974644545060648,0.0248280079796347,0.0479164074892295,3.25341693899788,21.6320446144889,4.45187649549334,0.111309077156703,0.222128408396445,55.0051908953993,222.35282212826,80.255640749692,1.64066057267725,3.22381537324004,36.6251324527661,266.171543459859,48.655133864505,1.28557381052706,2.56106124593295,0.667590702915811,4.58652749433751,0.906906117252176,0.0224522300621251,0.0439791633739883,NA,NA,NA,NA,NA,0.922544774155055,6.80513296403375,1.24099335875961,0.0314452092183594,0.0615205512695114,0.733547793920854,5.55932799735167,0.981785798097006,0.0253509702576236,0.0496933295570588,5.50705342355649,27.5190458865618,7.86419212900379,0.179500668751974,0.363856853344119,4.19457337453295,23.781479276265,5.83503075734977,0.137453102616586,0.272074484839603,5.31450914996362,32.4532960824661,7.27137089253583,0.178088740040958,0.352066043395113,29.8839579375216,171.718325047518,41.7733015590797,0.984788845705867,1.97231143998947,0.196698121653804,1.48025872523919,0.296739512142413,0.00728996473475412,0.015462967003422,53.7721616469263,407.085464181766,70.3440836553438,1.87337681895181,3.64652328553745,0.261387793464496,NA,0.40639163569909,0.00730722675356966,0.0149359543968488,1.08541552836828,NA,1.7177291628478,0.0307218721887211,0.0658769323899758,0.192221005075431,0.850408631551161,0.274286862784971,0.00631577931168913,0.0130052656472968,0.165776860495664,1.1979204602962,0.237284564330243,0.00575511416368845,0.0119221200338718,0.263048003767011,2.30622101352725,0.343600809335821,0.00914627147010477,0.0174103127924676,NA,NA,NA,NA,NA,0.116344871836477,NA,0.184261888494504,0.00329480749608081,0.00707915410255435,NA,NA,NA,NA,NA,0.0306532520998673,1.96160435128156,0.818264990249799,1.41697722332271,1.56148823850727,7.33995072783781,6.30550672948296,0.987452974918807,157.743403935643,0.138932430309382,0.995969244231521,NA,0.7792853227156,1.38917486518766,1.43214079774405,1.5821589632806,0.27483496716719,0.585761003296043,NA,0.358431475603812
"LANMLR17B007",96.75,82.6666666666667,2948859.5,11698116,19449,96580,3978,6890.5,40049,129774.75,19073.3333333333,72915,1982944.25,748920.5,22569,48054.5,13756.25,23342,52608,283521,3770067.5,1764869.5,29912.75,6762,59028.5,37342,21349.25,409009.5,327997,261514.5,2103449.25,NA,2425941.75,16892,15474,14966.5,14128.5,11480,NA,11671.5,54221,178565,8391.5,5641,10714,1297,37357,8034.5,4495,483,6708,97864.75,65643.5,14869,2786,5039,4592,72402,151289.25,135735,349028.666666667,377363.333333333,86587,24179,40149.3333333333,76800.5,142822.75,152003.333333333,758145,1465640,3613.5,82766.5,5606,2090450.75,NA,NA,NA,NA,4.58347083480238,0.00301581109834441,0.994860228280624,0.000525453450888463,0.184700044999832,NA,0.222329102564677,2.14550340864736,0.317864122623097,0.0167463424233684,0.0582622948011522,0.486379825081105,6.14748554332601,0.728432269753384,0.0362083886227012,0.120785780464384,0.11457392793561,1.04427647982511,0.199010606414971,0.00801483469335035,0.0338398133020159,0.20122769573674,1.90819688351339,0.337469260403152,0.0140191756574596,0.0565656102778028,0.475379759254494,5.2856067639452,0.764269632741838,0.0348168850970495,0.133540414143647,2.82240701117852,29.6800938018187,4.18569802664216,0.190828331288601,0.62589501800746,32.5328800205123,204.384841631655,52.2496473104101,1.89690449368577,7.41321860418481,15.9305473504903,137.47109306102,25.4499474120881,1.03280558824029,3.85206115914536,0.286411399944868,3.10578253504598,0.443644003599996,0.0201243635148178,0.0706966810354657,0.0756147472239928,0.210765826138453,0.0756841457272371,0.00287347285668756,0.0037964257903185,0.50261910832101,5.38246796641526,0.883719169480703,0.0376073598858931,0.155519245218612,0.34314369433642,3.53496604744883,0.548099000108781,0.0240024937764157,0.0890163419018443,3.89117391695808,34.0803436920539,5.91879808791114,0.24592816214662,0.84070150926339,2.99660544241436,30.1803529378184,4.78054352948555,0.207721312148035,0.7747997073397,2.45577421841016,25.920407661572,3.86350771177001,0.171932696549516,0.619368007204333,17.9488016519587,148.590728584718,29.9440063816648,1.18199843827177,4.79532756528454,NA,NA,NA,NA,NA,21.8626654602434,226.25209470729,35.7665457903015,1.55152635949124,5.92337444134814,0.170811243368911,0.695040987438831,0.220645249880875,0.00673630997309644,0.0146288358316422,0.146268026343408,0.434653866533678,0.219947073439319,0.00592145201853083,0.0163046836273421,0.137492257667578,1.20621836881666,0.221519124651518,0.00892898711111264,0.032421773440139,0.147499262726164,3.62354750512645,0.247214225301286,0.0129389225886001,0.0441435190530778,0.113455167270432,1.1301165508254,0.170071590953095,0.00749561301309937,0.0245922953306671,NA,NA,NA,NA,NA,0.0740193517097544,0.600725952813067,0.165395309124614,0.00526450272217477,0.0311462281330568,0.606315765931989,1.69002275348315,0.606872236834742,0.0230409008817593,0.0304415857404406,0.0422111686162069,3.96359204415687,0.827047957449182,2.11897460787547,1.73982267027083,7.04375761200776,3.07303669562134,1.56062799250162,78.0847367488034,0.163872130909594,1.22844076655052,2.68530020703934,0.943047830923248,4.09707650470768,1.75511910850946,2.44207913491502,0.718058839045772,0.896935305313115,94.111151361839,0.517279140853143
"LANMLR17B011",94.75,94.25,2749661.25,7773313.5,15662,79989.5,NA,5824,61985.75,83124.5,12889,62689.25,2072867.5,518091,9920,53577.75,5993.75,18051.25,79270.25,166643.25,2102296.66666667,1617667.5,25632.75,NA,57924.25,45709.75,12006.25,179443.75,236162,206781,1327008,15056,2121395.5,NA,NA,6740.75,14364,8179.75,NA,39087.5,NA,238416.25,8358,NA,9606.5,16236.5,18898,NA,NA,15013.5,NA,9733.75,53202.75,63059.5,14860,49235.5,NA,NA,20982.5,33579,349467.25,555307.75,324050.75,NA,2907,12740.25,60951,146357.5,932060.5,1949792,4521.5,144887.25,8358,3113916.75,46.627115373904,94.2352900002826,0.141971435754372,26.0774415524489,3.54516788596607,0.00301606692313179,1.42146024089251,0.00113549416333613,0.411285701448551,487.828709300273,0.130440781198152,1.04590844693757,0.21245625168036,0.00542984549906192,0.0192436603499383,0.66727313309979,5.77032755688518,1.39939985097616,0.0366918814778471,0.136249501491273,0.0679470190350614,0.578906954355855,0.189259978772728,0.00459164135268904,0.0191906415166926,0.209051078973907,1.81653333095564,0.567304839682892,0.0136000935453927,0.053102383785099,1.021603903705,7.24371903513635,1.59628199187293,0.0372043591554902,0.160283900902994,1.92326493276005,17.0939891246202,5.28484424335754,0.130236420295382,0.509791277092394,24.7896535175386,156.36161770635,42.6748908424705,1.14570741873033,7.00628288315969,20.0780806775598,153.852492969223,36.4226379231413,0.968142806604385,4.35604253949574,0.301935256061533,2.43346782361014,0.705278129217553,0.0176721798452527,0.0769865328279264,NA,NA,NA,NA,NA,0.691501319086861,5.45430786608551,1.49615609091249,0.0383916787868307,0.171802307489924,0.559126361796174,3.67432232974019,0.851012102217749,0.0240191478216476,0.140063028418113,2.05411211625924,17.3940235037137,5.46878598645246,0.135752204411845,0.574872729989102,2.70471271641884,22.9452637756029,7.24998455298187,0.178274812307651,0.746797986949903,2.46883852626309,20.3016627822151,5.63939508558995,0.142611017736278,0.597217535139237,16.0284688657429,118.636851409647,30.9038497268971,0.804667237505921,3.89157141657393,0.148755594637053,1.51377438166097,0.666932447397564,0.0151973198775413,0.0587253295888915,25.8819808550056,215.541987934332,56.4786988204938,1.4260541198572,5.6398476917673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809473395161597,0.66210947724796,0.177254131282578,0.00461988711112061,0.0197793565370306,0.152959278110627,1.51753987117031,0.573355517725709,0.0133991382814261,0.0494566465843396,0.0964469252995267,0.813937966058758,0.238739781978808,0.00586620831057098,0.0236356147995303,NA,NA,NA,NA,NA,0.491666882069813,2.62934582269382,0.473894580248014,0.014609850917754,0.115661535662172,NA,NA,NA,NA,NA,0.0306083724251106,5.18883840144487,0.651902384346123,1.45200345481055,1.51262226846006,8.82445503872056,NA,0.807084497264217,NA,0.171344070021509,NA,0.978083081497278,NA,1.19710385522835,NA,1.70360134316846,0.239411024009726,0.651130250229932,77.2902866641039,0.592938511734243
"LANMLR17B013",90.6,85.4,3512799,9960962.8,16142,111994,14015,7889.33333333333,55228.25,98583,20816.5,84627.6,2436457.4,876477.8,14625.25,86233.2,12251.8,18466.2,141748.25,223411.2,3211654.2,1867175.2,24176,6781,70977.2,65564.8,30102.4,338122.2,265727.8,287846,1685119.6,11940,1561428.4,23683.5,25290.5,18068,12910.6666666667,16156.4,NA,89545.5,70997,259315.6,26213,232485,14946,9895,76824.6,7788.5,5048,6334,49419,25118,59316,47023.6666666667,4672.5,10876,109109,8510.5,41454.4,52364.6,445266,514850.5,174462,7869,10829,24877.8,86119,171187.4,994323.5,1300683,7303,118915.6,62224.8,2471037,NA,NA,NA,NA,5.0893363092806,0.0340162358446111,1.26933918986499,0.00649416566742492,0.315978717636498,NA,0.156627472392501,1.12352948632966,0.348980453972428,0.0104586234477907,0.0423019840291659,0.957996546583049,5.259000759857,1.42279618503882,0.0672463210168155,0.347594459262574,0.139377558654448,0.821244084731325,0.199065297698783,0.00961307756914472,0.0556597188761362,0.231688782203489,1.7964509234757,0.382642974199832,0.0142531089609336,0.0676930303638932,1.28283113241169,8.87232889075535,1.7345105714783,0.0513190862993351,0.677085844007162,2.69238655973385,18.9670063711086,4.70745949025053,0.182510782012435,0.74679159244887,32.4413251723011,157.763713966274,45.3177440544145,1.97210680181353,10.0313833950156,20.1987231653378,120.023028809533,31.6575330389206,1.30435215670719,6.27664461344862,0.289817820856763,2.1137574484922,0.474079270939789,0.01784921683847,0.0837425474743338,0.0575353391369275,0.139947166384612,0.0687546894328068,0.00180398184897897,0.00212453650107856,0.798886717165881,6.04730928692197,1.37722608767182,0.0526091249403616,0.29159694778875,0.64884693255987,4.45515779615972,0.964085634023244,0.0386788483512816,0.293479951103538,3.9616666339151,31.2673465263983,7.94340458475294,0.282590505044481,1.11259796575422,3.35940470038384,24.4358851561439,5.38568752261806,0.206489082516345,0.899045434859993,3.4028004610681,28.9884072394387,7.29656478957045,0.255042633783682,1.02999942581962,19.1418720988377,119.489568226797,29.415803031674,1.21153130173712,5.80611894099783,0.197899114382816,1.58187219713335,0.393583527365497,0.0129629729691683,0.041184730980161,22.4502072942026,186.40508479202,40.3111613692154,1.5502716529486,6.17269910704277,0.197972700520538,0.520473025962769,0.239538788776737,0.0128313810032065,0.0650091645502919,0.210058360565481,0.348887604738515,0.255522627308776,0.0166581423044771,0.095487610502787,0.188006294565663,1.23532235710494,0.308192821716072,0.0123176433157828,0.0701088573970416,0.182384069794334,1.7606298354882,0.326459650865771,0.0129089656252975,0.0520436003986268,0.18180994421217,1.15241569548566,0.262624740542884,0.0110404575608076,0.0614212510425416,NA,NA,NA,NA,NA,0.704398819115911,5.50762052877138,0.760543294446779,0.041889474255838,0.49453674326956,0.602394406828556,1.46524538737772,0.719860888609494,0.0188876713363752,0.0222438752347846,0.0424200495116606,8.19276022417174,0.76787375730344,1.63754592810039,1.81008516161586,7.73781250898521,0.31106523001484,1.15152708324696,1.42227240467127,0.16482053429609,2.13075914910777,1.56220397852858,2.49881141045959,1.69937596068737,0.890093243315292,2.12681446071232,0.363437409666314,0.871572820585485,80.9575903858178,0.775081934733947
"LANMLR17B019",53,49.6666666666667,3833014.66666667,9926379.33333333,8341,56078,17101,6768.5,28659.6666666667,207634.333333333,34567,75349.3333333333,2054278.66666667,1461185.33333333,67737.3333333333,31082.3333333333,5581.33333333333,13926.6666666667,80549.3333333333,170431.333333333,3252397.33333333,2103706.33333333,27661.3333333333,3970,42038.3333333333,31719,19201.6666666667,382289.666666667,200467.666666667,322966.333333333,1715623.66666667,NA,1407694.66666667,30801,19399,13373.3333333333,6905,12452.3333333333,NA,1834,71134,258731.333333333,16272,NA,10782,352,9812.66666666667,8647,NA,649,7003,49523.3333333333,61762.3333333333,16873,4153.5,4643.5,NA,11274,75241.3333333333,112369.333333333,424737,549750,180096.5,8227,26296.5,40367,161158,183715.333333333,515909,1342365,6843.5,76257.6666666667,10848,2462776.66666667,269.033769281489,598.117590960278,1.05967557226281,32.5981512374028,2.62433873522434,0.0032934824399612,0.779305182375475,0.00131819501626632,0.266576532372066,NA,0.246004359396186,2.04142479803975,0.637788688867354,0.029529754704554,0.0600968742934923,0.375452755943092,1.6089770773688,0.676163869184424,0.0162321730511921,0.0198154024831441,0.0416063890193574,0.156291875988658,0.0851385797901355,0.00246184456863839,0.00353933995399262,0.150428567381485,0.664812787116711,0.277193419949677,0.00706119454075093,0.0092806065061026,0.957073995874776,4.56351643597572,1.71973999597128,0.0431389797149604,0.0569275195302533,1.86419615462508,7.22468636718676,3.44700443789027,0.0838902024824985,0.101480248645264,27.9746079227296,110.984003266122,54.8381157081777,1.50214407058292,2.07396048370962,18.7340092498603,89.9430423461103,36.0510110750658,1.02512750135639,1.5166539517625,0.291730408927681,1.32687236896315,0.539740677592374,0.0140225919085165,0.0189292189790383,0.0326601127061824,0.0695271453590193,0.0660950636810122,0.00164166266933523,0.00184544641906695,0.639241608539165,3.14803868365959,1.0929001385129,0.0251034998490157,0.0303798329119138,0.408998320791397,1.9611615393435,0.722365057248176,0.017548401230188,0.0224299386788437,4.31594590734526,16.7799733500625,7.92328284013818,0.190199846938502,0.226360512648681,2.36012835869359,10.4802150039338,4.26575038226234,0.104803464708062,0.132671606425511,4.32576641812605,19.8124807209158,7.60296894565113,0.178708339072304,0.216928336661904,16.3606620565637,75.5544067096841,30.9938847433368,0.845459012847801,1.19819382780101,NA,NA,NA,NA,NA,17.3944675294641,105.316872817094,30.5206419097704,0.82857153663495,1.25536055840275,0.253391468882399,0.539422066549912,0.512794472654624,0.0127367385083613,0.0143177821545796,0.15959030891366,0.339737302977233,0.322966785981853,0.00802181715930331,0.00901758566334502,0.149660935843487,0.586315268407009,0.275187738721054,0.00664778808193441,0.00798928172142875,0.144175558014741,0.800394111510374,0.232820824060962,0.00504404131073486,0.00598224473228913,0.149881575041688,0.675622726479621,0.269414913885142,0.00658968020339837,0.00833491021273152,NA,NA,NA,NA,NA,0.00404450276212634,0.0482962026649813,0.0134531450577664,0.000772010941171419,0.00170119454653055,0.585200115174201,1.24577933450088,1.18428369266628,0.0294151214913079,0.0330664951067779,0.0346293239753919,1.50457450373596,0.721059515933068,1.44114466293664,1.73932777970274,14.8197982130605,NA,1.06394001350018,NA,0.116350562636435,NA,0.542372881355932,NA,2.47242482564101,0.843925443521222,1.57831905154174,0.739299193864364,0.867054135465819,34.9616114262366,0.384328405463492
"LANMLR17B021",91.8333333333333,89.5,282754.833333333,12020982.6666667,12476.25,116613.4,NA,4225.25,96808.4,109223.833333333,7889.2,3140.16666666667,121803.833333333,42012.6666666667,3961.8,30652.8333333333,9668.5,23211.1666666667,71620,262947.333333333,2863066.8,2193447.33333333,40830.5,NA,59513.3333333333,36280.6666666667,17432.3333333333,341203.5,353572.833333333,375932.5,1900130,17724,3858573,41811,38108,12770.1666666667,19550.8,26062.3333333333,NA,8430,NA,513064.166666667,8834,12879,13075.75,2026,102889,4869,4384,797,28437,9396,26592.1666666667,17744.5,905,10868.5,23694,6131,15571.8333333333,24727.5,227143,362705.6,148861,NA,6047.2,10852.1666666667,58484.1666666667,116350.5,698209.25,1348205.5,1449,180668.333333333,9508.16666666667,2404950.83333333,NA,NA,NA,NA,52.0466936574089,0.0413675879576988,8.47755219423152,0.000828600812421737,0.235883591011593,261.200648884362,0.0331455914428833,0.521123142676526,1.29210661330372,0.037525436410481,0.098646456600732,0.311164843397787,4.14067009340771,10.1839089855903,0.296847649483511,0.926865220692573,0.183849422741266,0.916939239262742,3.44691150195504,0.0975520094392392,0.344406805054263,0.343595096448224,2.79930855438998,7.90872544689925,0.226272730796366,0.748077103781005,0.843840911682294,9.22328838917729,24.1133618957434,0.692800999632393,2.17692237974784,3.43287002340351,31.0594962180942,88.4117108184378,2.57587570159742,8.4994355435261,44.4781160986309,278.001188624544,955.983210087907,26.0786923530597,90.9616954204986,29.136769081091,292.627544455471,740.7741088157,20.7052559636533,64.097539809407,0.485601039018035,5.53840114961945,13.6181568001381,0.388136376505189,1.19377261840818,NA,NA,NA,NA,NA,0.766007781525717,7.27104893317223,20.4087119782295,0.591344680120618,1.89607074213573,0.442565729764282,4.63745781442882,12.2961496261253,0.348482048002957,1.08198214786048,4.31147605412345,41.8742982718895,115.957754596486,3.29898374515126,10.480882957134,4.71096795836123,42.8953092495612,119.95797846676,3.49938530584046,11.4448276884423,4.40248718436543,51.1184344320827,127.432851329514,3.59766818764792,10.8434433672997,26.301037782409,240.391880411623,646.463796292811,18.2441737515453,57.8752842872629,0.110818634837467,2.3466172381835,4.95360536612633,0.159098049424163,0.59648650467793,51.4451532335473,556.200624717417,1323.59641338373,37.5993473699702,113.042539477882,1.21564807815317,NA,17.0796568627451,0.504543315353148,2.08710627464683,1.10798395068907,NA,15.5669934640523,0.459858330618205,1.9022612689063,0.172547714277228,1.54412159394647,4.43799743128316,0.12612721665481,0.398812654733261,0.193603066036279,2.87423724264153,6.45026005561902,0.19321908726815,0.605890069817934,0.315149386842685,3.3244002368295,8.84889163004009,0.251668623764997,0.780508557162365,NA,NA,NA,NA,NA,0.168996220279131,0.996145154858434,2.76361448665732,0.0718476364897024,0.278596124671491,NA,NA,NA,NA,NA,0.0276387774009763,3.04274576739885,0.739574999585827,1.33011024532134,1.50081063244165,6.03905506917786,1.9895178197065,0.92190037794488,33.4052333255688,0.190911620958151,0.543555330463408,2.54203262233375,1.1106295620438,1.30424097245868,0.804593175853018,1.38577329666052,0.256878809454876,0.612574115338524,52.7577639751553,0.47786671802457
