SEEDGWAS1125	MRG	4	250070138
SEEDGWAS1126	MRG	4	250070139
SEEDGWAS1128	MRG	4	250070140
SEEDGWAS113	MRG	4	250054526
SEEDGWAS1130	MRG	4	250070141
SEEDGWAS1131	MRG	4	250070142
SEEDGWAS1133	MRG	4	250070143
SEEDGWAS1134	MRG	4	250070144
SEEDGWAS1135	MRG	4	250070145
SEEDGWAS1136	MRG	4	250070147
SEEDGWAS1137	MRG	4	250070148
SEEDGWAS1138	MRG	4	250070149
SEEDGWAS114	MRG	4	250054527
SEEDGWAS1140	MRG	4	250070150
SEEDGWAS1141	MRG	4	250070151
SEEDGWAS1142	MRG	4	250070152
SEEDGWAS1143	MRG	4	250070153
SEEDGWAS1144	MRG	4	250070154
SEEDGWAS1145	MRG	4	250070155
SEEDGWAS1146	MRG	4	250070156
SEEDGWAS1147	MRG	4	250070157
SEEDGWAS1148	MRG	4	250070158
SEEDGWAS115	MRG	4	250054528
SEEDGWAS1150	MRG	4	250070159
SEEDGWAS1151	MRG	4	250070160
SEEDGWAS1152	MRG	4	250070161
SEEDGWAS1153	MRG	4	250070162
SEEDGWAS1154	MRG	4	250070163
SEEDGWAS1156	MRG	4	250070164
SEEDGWAS1157	MRG	4	250070165
SEEDGWAS1158	MRG	4	250070166
SEEDGWAS1159	MRG	4	250070167
SEEDGWAS116	MRG	4	250054529
SEEDGWAS1160	MRG	4	250070168
SEEDGWAS1161	MRG	4	250070169
SEEDGWAS1164	MRG	4	250070170
SEEDGWAS1165	MRG	4	250070171
SEEDGWAS1166	MRG	4	250070172
SEEDGWAS1167	MRG	4	250070173
SEEDGWAS1168	MRG	4	250070174
SEEDGWAS1169	MRG	4	250070175
SEEDGWAS117	MRG	4	250054530
SEEDGWAS1170	MRG	4	250070176
SEEDGWAS1171	MRG	4	250070177
SEEDGWAS1172	MRG	4	250070178
SEEDGWAS1173	MRG	4	250070179
SEEDGWAS1174	MRG	4	250070180
SEEDGWAS1175	MRG	4	250070181
SEEDGWAS1176	MRG	4	250070182
SEEDGWAS1177	MRG	4	250070183
SEEDGWAS1178	MRG	4	250070184
SEEDGWAS1179	MRG	4	250070185
SEEDGWAS118	MRG	4	250054531
SEEDGWAS1180	MRG	4	250070186
SEEDGWAS1182	MRG	4	250070187
SEEDGWAS1183	MRG	4	250070188
SEEDGWAS1184	MRG	4	250070189
SEEDGWAS1185	MRG	4	250070190
SEEDGWAS1186	MRG	4	250070191
SEEDGWAS1187	MRG	4	250070192
SEEDGWAS1188	MRG	4	250070193
SEEDGWAS1189	MRG	4	250070194
SEEDGWAS119	MRG	4	250054532
SEEDGWAS1191	MRG	4	250070195
SEEDGWAS1192	MRG	4	250070196
SEEDGWAS1193	MRG	4	250070197
SEEDGWAS1194	MRG	4	250070198
SEEDGWAS1195	MRG	4	250070199
SEEDGWAS1196	MRG	4	250070200
SEEDGWAS1197	MRG	4	250070201
SEEDGWAS1198	MRG	4	250070202
SEEDGWAS1199	MRG	4	250070203
SEEDGWAS12	MRG	4	250054454
SEEDGWAS120	MRG	4	250054533
SEEDGWAS1200	MRG	4	250070204
SEEDGWAS1201	MRG	4	250070205
SEEDGWAS1202	MRG	4	250070206
SEEDGWAS1203	MRG	4	250070207
SEEDGWAS1204	MRG	4	250070208
SEEDGWAS1205	MRG	4	250070209
SEEDGWAS1206	MRG	4	250070210
SEEDGWAS1207	MRG	4	250070211
SEEDGWAS1208	MRG	4	250070212
SEEDGWAS1209	MRG	4	250070213
SEEDGWAS121	MRG	4	250054534
SEEDGWAS1210	MRG	4	250070214
SEEDGWAS1211	MRG	4	250070215
SEEDGWAS1212	MRG	4	250070216
SEEDGWAS1213	MRG	4	250070217
SEEDGWAS1214	MRG	4	250070218
SEEDGWAS1215	MRG	4	250070219
SEEDGWAS1216	MRG	4	250070220
SEEDGWAS1218	MRG	4	250070221
SEEDGWAS1219	MRG	4	250070222
SEEDGWAS122	MRG	4	250054535
SEEDGWAS1220	MRG	4	250070223
SEEDGWAS1221	MRG	4	250070224
SEEDGWAS1222	MRG	4	250070256
SEEDGWAS1223	MRG	4	250070257
SEEDGWAS1224	MRG	4	250070258
SEEDGWAS1225	MRG	4	250070259
SEEDGWAS1226	MRG	4	250070260
SEEDGWAS1227	MRG	4	250070261
SEEDGWAS1228	MRG	4	250070262
SEEDGWAS123	MRG	4	250054536
SEEDGWAS1230	MRG	4	250070263
SEEDGWAS1233	MRG	4	250070264
SEEDGWAS1234	MRG	4	250070265
SEEDGWAS1235	MRG	4	250070266
SEEDGWAS1236	MRG	4	250070267
SEEDGWAS1237	MRG	4	250070268
SEEDGWAS1238	MRG	4	250070269
SEEDGWAS1239	MRG	4	250070270
SEEDGWAS124	MRG	4	250054537
SEEDGWAS1240	MRG	4	250070271
SEEDGWAS1241	MRG	4	250070272
SEEDGWAS1242	MRG	4	250070273
SEEDGWAS1244	MRG	4	250070274
SEEDGWAS1246	MRG	4	250070275
SEEDGWAS1247	MRG	4	250070276
SEEDGWAS1248	MRG	4	250070277
SEEDGWAS1249	MRG	4	250070278
SEEDGWAS125	MRG	4	250054538
SEEDGWAS1250	MRG	4	250070279
SEEDGWAS1254	MRG	4	250070280
SEEDGWAS1255	MRG	4	250070282
SEEDGWAS1256	MRG	4	250070283
SEEDGWAS1257	MRG	4	250070284
SEEDGWAS1258	MRG	4	250070285
SEEDGWAS1259	MRG	4	250070286
SEEDGWAS1260	MRG	4	250070287
SEEDGWAS1261	MRG	4	250070288
SEEDGWAS1262	MRG	4	250070289
SEEDGWAS1263	MRG	4	250070290
SEEDGWAS1264	MRG	4	250070292
SEEDGWAS1265	MRG	4	250070293
SEEDGWAS1266	MRG	4	250070294
SEEDGWAS1267	MRG	4	250070295
SEEDGWAS1268	MRG	4	250070296
SEEDGWAS1269	MRG	4	250070297
SEEDGWAS127	MRG	4	250054539
SEEDGWAS1270	MRG	4	250070298
SEEDGWAS1271	MRG	4	250070299
SEEDGWAS1272	MRG	4	250070300
SEEDGWAS1274	MRG	4	250070301
SEEDGWAS1277	MRG	4	250070302
SEEDGWAS1278	MRG	4	250070303
SEEDGWAS1279	MRG	4	250070304
SEEDGWAS128	MRG	4	250054540
SEEDGWAS1280	MRG	4	250070305
SEEDGWAS1281	MRG	4	250070306
SEEDGWAS1282	MRG	4	250070307
SEEDGWAS1283	MRG	4	250070308
SEEDGWAS1284	MRG	4	250070310
SEEDGWAS1285	MRG	4	250070311
SEEDGWAS1286	MRG	4	250070312
SEEDGWAS1287	MRG	4	250070313
SEEDGWAS1289	MRG	4	250070314
SEEDGWAS129	MRG	4	250056097
SEEDGWAS1290	MRG	4	250070315
SEEDGWAS1291	MRG	4	250070316
SEEDGWAS1293	MRG	4	250070317
SEEDGWAS1294	MRG	4	250070318
SEEDGWAS1295	MRG	4	250070319
SEEDGWAS1296	MRG	4	250070320
SEEDGWAS1297	MRG	4	250070321
SEEDGWAS1298	MRG	4	250070322
SEEDGWAS1299	MRG	4	250070323
SEEDGWAS13	MRG	4	250054455
SEEDGWAS130	MRG	4	250056098
SEEDGWAS1300	MRG	4	250070324
SEEDGWAS1301	MRG	4	250070325
SEEDGWAS1302	MRG	4	250070326
SEEDGWAS1303	MRG	4	250070327
SEEDGWAS1304	MRG	4	250070328
SEEDGWAS1305	MRG	4	250070329
SEEDGWAS1306	MRG	4	250070330
SEEDGWAS1307	MRG	4	250070331
SEEDGWAS1308	MRG	4	250070332
SEEDGWAS1309	MRG	4	250070333
SEEDGWAS131	MRG	4	250056099
SEEDGWAS1310	MRG	4	250070334
SEEDGWAS1311	MRG	4	250070335
SEEDGWAS1312	MRG	4	250070336
SEEDGWAS1313	MRG	4	250070337
SEEDGWAS1316	MRG	4	250070338
SEEDGWAS1317	MRG	4	250070339
SEEDGWAS132	MRG	4	250056100
SEEDGWAS1320	MRG	4	250070340
SEEDGWAS1321	MRG	4	250070341
SEEDGWAS1322	MRG	4	250070342
SEEDGWAS1323	MRG	4	250070343
SEEDGWAS1324	MRG	4	250070344
SEEDGWAS1325	MRG	4	250070345
SEEDGWAS1326	MRG	4	250070346
SEEDGWAS1327	MRG	4	250070347
SEEDGWAS1329	MRG	4	250070348
SEEDGWAS133	MRG	4	250056101
SEEDGWAS1330	MRG	4	250070349
SEEDGWAS1332	MRG	4	250070350
SEEDGWAS1333	MRG	4	250070351
SEEDGWAS1334	MRG	4	250105240
SEEDGWAS1335	MRG	4	250105241
SEEDGWAS1336	MRG	4	250105242
SEEDGWAS1337	MRG	4	250105243
SEEDGWAS1338	MRG	4	250105244
SEEDGWAS134	MRG	4	250056102
SEEDGWAS1340	MRG	4	250105245
SEEDGWAS1342	MRG	4	250105246
SEEDGWAS1344	MRG	4	250105247
SEEDGWAS1346	MRG	4	250105248
SEEDGWAS1347	MRG	4	250105249
SEEDGWAS1348	MRG	4	250105250
SEEDGWAS1349	MRG	4	250105251
SEEDGWAS135	MRG	4	250056103
SEEDGWAS1350	MRG	4	250105252
SEEDGWAS1351	MRG	4	250105253
SEEDGWAS1352	MRG	4	250105254
SEEDGWAS1353	MRG	4	250105255
SEEDGWAS1355	MRG	4	250105256
SEEDGWAS1356	MRG	4	250105257
SEEDGWAS1357	MRG	4	250105258
SEEDGWAS1358	MRG	4	250105259
SEEDGWAS1359	MRG	4	250105260
SEEDGWAS136	MRG	4	250056104
SEEDGWAS1360	MRG	4	250105261
SEEDGWAS1361	MRG	4	250105262
SEEDGWAS1362	MRG	4	250105263
SEEDGWAS1363	MRG	4	250105264
SEEDGWAS1364	MRG	4	250105265
SEEDGWAS1365	MRG	4	250105266
SEEDGWAS1366	MRG	4	250105267
SEEDGWAS1367	MRG	4	250105268
SEEDGWAS1368	MRG	4	250105269
SEEDGWAS1369	MRG	4	250105270
SEEDGWAS137	MRG	4	250056105
SEEDGWAS1370	MRG	4	250105271
SEEDGWAS1371	MRG	4	250105272
SEEDGWAS1372	MRG	4	250105273
SEEDGWAS1373	MRG	4	250105275
SEEDGWAS1374	MRG	4	250105276
SEEDGWAS1375	MRG	4	250105277
SEEDGWAS1376	MRG	4	250105278
SEEDGWAS1377	MRG	4	250105279
SEEDGWAS1378	MRG	4	250105280
SEEDGWAS1379	MRG	4	250105281
SEEDGWAS138	MRG	4	250056106
SEEDGWAS1380	MRG	4	250105282
SEEDGWAS1381	MRG	4	250105283
SEEDGWAS1383	MRG	4	250105284
SEEDGWAS1384	MRG	4	250105285
SEEDGWAS1385	MRG	4	250105286
SEEDGWAS1386	MRG	4	250105287
SEEDGWAS1387	MRG	4	250105288
SEEDGWAS1388	MRG	4	250105289
SEEDGWAS1389	MRG	4	250105290
SEEDGWAS139	MRG	4	250056107
SEEDGWAS1390	MRG	4	250105291
SEEDGWAS1391	MRG	4	250105292
SEEDGWAS1392	MRG	4	250105293
SEEDGWAS1393	MRG	4	250105294
SEEDGWAS1394	MRG	4	250105295
SEEDGWAS1395	MRG	4	250105296
SEEDGWAS1398	MRG	4	250105297
SEEDGWAS14	MRG	4	250054456
SEEDGWAS1400	MRG	4	250105298
SEEDGWAS1401	MRG	4	250105299
SEEDGWAS1402	MRG	4	250105300
SEEDGWAS1403	MRG	4	250105301
SEEDGWAS1404	MRG	4	250105302
SEEDGWAS1406	MRG	4	250105303
SEEDGWAS1407	MRG	4	250105305
SEEDGWAS1408	MRG	4	250105306
SEEDGWAS1409	MRG	4	250105307
SEEDGWAS141	MRG	4	250056108
SEEDGWAS1410	MRG	4	250105308
SEEDGWAS1411	MRG	4	250105309
SEEDGWAS1412	MRG	4	250105310
SEEDGWAS1413	MRG	4	250105311
SEEDGWAS1414	MRG	4	250105312
SEEDGWAS1415	MRG	4	250105313
SEEDGWAS1416	MRG	4	250105314
SEEDGWAS1417	MRG	4	250105315
SEEDGWAS1418	MRG	4	250105316
SEEDGWAS142	MRG	4	250056109
SEEDGWAS1421	MRG	4	250105317
SEEDGWAS1422	MRG	4	250105318
SEEDGWAS1423	MRG	4	250105319
SEEDGWAS1424	MRG	4	250105320
SEEDGWAS1425	MRG	4	250105321
SEEDGWAS1427	MRG	4	250105322
SEEDGWAS1428	MRG	4	250105323
SEEDGWAS1429	MRG	4	250105324
SEEDGWAS143	MRG	4	250056110
SEEDGWAS1430	MRG	4	250105325
SEEDGWAS1431	MRG	4	250105326
SEEDGWAS1432	MRG	4	250105327
SEEDGWAS1434	MRG	4	250105328
SEEDGWAS1435	MRG	4	250105329
SEEDGWAS1436	MRG	4	250105330
SEEDGWAS1437	MRG	4	250105332
SEEDGWAS1438	MRG	4	250105333
SEEDGWAS1439	MRG	4	250105334
SEEDGWAS144	MRG	4	250056111
SEEDGWAS1440	MRG	4	250105335
SEEDGWAS1441	MRG	4	250070383
SEEDGWAS1442	MRG	4	250070384
SEEDGWAS1443	MRG	4	250070385
SEEDGWAS1444	MRG	4	250070386
SEEDGWAS1445	MRG	4	250070387
SEEDGWAS1446	MRG	4	250070388
SEEDGWAS1447	MRG	4	250070389
SEEDGWAS1448	MRG	4	250070390
SEEDGWAS1449	MRG	4	250070391
SEEDGWAS145	MRG	4	250056112
SEEDGWAS1450	MRG	4	250070392
SEEDGWAS1452	MRG	4	250070393
SEEDGWAS1453	MRG	4	250070394
SEEDGWAS1455	MRG	4	250070395
SEEDGWAS1456	MRG	4	250070396
SEEDGWAS1457	MRG	4	250070397
SEEDGWAS1458	MRG	4	250070398
SEEDGWAS1459	MRG	4	250070399
SEEDGWAS1460	MRG	4	250070400
SEEDGWAS1461	MRG	4	250070401
SEEDGWAS1462	MRG	4	250070402
SEEDGWAS1463	MRG	4	250070403
SEEDGWAS1464	MRG	4	250070404
SEEDGWAS1465	MRG	4	250070405
SEEDGWAS1466	MRG	4	250070406
SEEDGWAS1467	MRG	4	250070407
SEEDGWAS1468	MRG	4	250070408
SEEDGWAS1469	MRG	4	250070409
SEEDGWAS147	MRG	4	250056113
SEEDGWAS1470	MRG	4	250070410
SEEDGWAS1472	MRG	4	250070412
SEEDGWAS1473	MRG	4	250070413
SEEDGWAS1474	MRG	4	250070414
SEEDGWAS1476	MRG	4	250070415
SEEDGWAS1477	MRG	4	250070416
SEEDGWAS1478	MRG	4	250070417
SEEDGWAS1479	MRG	4	250070418
SEEDGWAS148	MRG	4	250056114
SEEDGWAS1481	MRG	4	250070419
SEEDGWAS1482	MRG	4	250070420
SEEDGWAS1483	MRG	4	250070421
SEEDGWAS1484	MRG	4	250070422
SEEDGWAS1485	MRG	4	250070423
SEEDGWAS1486	MRG	4	250070424
SEEDGWAS1487	MRG	4	250070425
SEEDGWAS1488	MRG	4	250070426
SEEDGWAS149	MRG	4	250056115
SEEDGWAS1490	MRG	4	250070427
SEEDGWAS1492	MRG	4	250070428
SEEDGWAS1493	MRG	4	250070429
SEEDGWAS1494	MRG	4	250070430
SEEDGWAS1495	MRG	4	250070431
SEEDGWAS1496	MRG	4	250070432
SEEDGWAS1497	MRG	4	250070433
SEEDGWAS1498	MRG	4	250070434
SEEDGWAS15	MRG	4	250054457
SEEDGWAS150	MRG	4	250056116
SEEDGWAS1500	MRG	4	250070435
SEEDGWAS1501	MRG	4	250070436
SEEDGWAS1503	MRG	4	250070437
SEEDGWAS1506	MRG	4	250070438
SEEDGWAS1507	MRG	4	250070439
SEEDGWAS1508	MRG	4	250070440
SEEDGWAS151	MRG	4	250056117
SEEDGWAS1512	MRG	4	250070441
SEEDGWAS1513	MRG	4	250070442
SEEDGWAS1514	MRG	4	250070443
SEEDGWAS1516	MRG	4	250070444
SEEDGWAS1517	MRG	4	250070445
SEEDGWAS1518	MRG	4	250070446
SEEDGWAS1519	MRG	4	250070447
SEEDGWAS152	MRG	4	250056118
SEEDGWAS1520	MRG	4	250070448
SEEDGWAS1521	MRG	4	250070449
SEEDGWAS1522	MRG	4	250070450
SEEDGWAS1523	MRG	4	250070451
SEEDGWAS1526	MRG	4	250070452
SEEDGWAS1527	MRG	4	250070453
SEEDGWAS1528	MRG	4	250070454
SEEDGWAS153	MRG	4	250056119
SEEDGWAS1530	MRG	4	250070455
SEEDGWAS1532	MRG	4	250070456
SEEDGWAS1533	MRG	4	250070457
SEEDGWAS1534	MRG	4	250070459
SEEDGWAS1535	MRG	4	250070460
SEEDGWAS1536	MRG	4	250070461
SEEDGWAS1537	MRG	4	250070462
SEEDGWAS1538	MRG	4	250070463
SEEDGWAS1539	MRG	4	250070464
SEEDGWAS1540	MRG	4	250070465
SEEDGWAS1543	MRG	4	250070466
SEEDGWAS1545	MRG	4	250070467
SEEDGWAS1546	MRG	4	250070468
SEEDGWAS1549	MRG	4	250070469
SEEDGWAS155	MRG	4	250056120
SEEDGWAS1550	MRG	4	250070470
SEEDGWAS1551	MRG	4	250070471
SEEDGWAS1552	MRG	4	250070472
SEEDGWAS1553	MRG	4	250070473
SEEDGWAS1554	MRG	4	250070474
SEEDGWAS1556	MRG	4	250070476
SEEDGWAS1557	MRG	4	250070477
SEEDGWAS156	MRG	4	250056121
SEEDGWAS1560	MRG	4	250070478
SEEDGWAS1561	MRG	4	250070510
SEEDGWAS1562	MRG	4	250070512
SEEDGWAS1563	MRG	4	250070513
SEEDGWAS1564	MRG	4	250070514
SEEDGWAS1565	MRG	4	250070515
SEEDGWAS1566	MRG	4	250070516
SEEDGWAS1568	MRG	4	250070517
SEEDGWAS1569	MRG	4	250070518
SEEDGWAS157	MRG	4	250056122
SEEDGWAS1570	MRG	4	250070519
SEEDGWAS1571	MRG	4	250070520
SEEDGWAS1572	MRG	4	250070521
SEEDGWAS1573	MRG	4	250070522
SEEDGWAS1574	MRG	4	250070523
SEEDGWAS1575	MRG	4	250070524
SEEDGWAS1576	MRG	4	250070525
SEEDGWAS1577	MRG	4	250070526
SEEDGWAS1578	MRG	4	250070527
SEEDGWAS1579	MRG	4	250070528
SEEDGWAS158	MRG	4	250056123
SEEDGWAS1580	MRG	4	250070529
SEEDGWAS1581	MRG	4	250070530
SEEDGWAS1582	MRG	4	250070531
SEEDGWAS1583	MRG	4	250070532
SEEDGWAS1584	MRG	4	250070533
SEEDGWAS1585	MRG	4	250070534
SEEDGWAS1586	MRG	4	250070535
SEEDGWAS1587	MRG	4	250070536
SEEDGWAS1588	MRG	4	250070537
SEEDGWAS1589	MRG	4	250070538
SEEDGWAS1590	MRG	4	250070539
SEEDGWAS1591	MRG	4	250070540
SEEDGWAS1592	MRG	4	250070541
SEEDGWAS1593	MRG	4	250070543
SEEDGWAS1594	MRG	4	250070544
SEEDGWAS1595	MRG	4	250070545
SEEDGWAS1596	MRG	4	250070546
SEEDGWAS1598	MRG	4	250070547
SEEDGWAS1599	MRG	4	250070548
SEEDGWAS16	MRG	4	250054458
SEEDGWAS160	MRG	4	250056124
SEEDGWAS1600	MRG	4	250070549
SEEDGWAS1601	MRG	4	250070550
SEEDGWAS1602	MRG	4	250070551
SEEDGWAS1603	MRG	4	250070552
SEEDGWAS1604	MRG	4	250070553
SEEDGWAS1605	MRG	4	250070554
SEEDGWAS1607	MRG	4	250070555
SEEDGWAS1608	MRG	4	250070556
SEEDGWAS1609	MRG	4	250070557
SEEDGWAS1610	MRG	4	250070558
SEEDGWAS1611	MRG	4	250070559
SEEDGWAS1613	MRG	4	250070560
SEEDGWAS1616	MRG	4	250070561
SEEDGWAS1617	MRG	4	250070562
SEEDGWAS1619	MRG	4	250070563
SEEDGWAS162	MRG	4	250056125
SEEDGWAS1621	MRG	4	250070564
SEEDGWAS1622	MRG	4	250070565
SEEDGWAS1623	MRG	4	250070566
SEEDGWAS1626	MRG	4	250070567
SEEDGWAS1627	MRG	4	250070568
SEEDGWAS163	MRG	4	250056127
SEEDGWAS1631	MRG	4	250070569
SEEDGWAS1632	MRG	4	250070570
SEEDGWAS1633	MRG	4	250070571
SEEDGWAS1634	MRG	4	250070572
SEEDGWAS1635	MRG	4	250070573
SEEDGWAS1636	MRG	4	250070574
SEEDGWAS1638	MRG	4	250070575
SEEDGWAS1639	MRG	4	250070576
SEEDGWAS164	MRG	4	250056128
SEEDGWAS1641	MRG	4	250070577
SEEDGWAS1643	MRG	4	250070578
SEEDGWAS1644	MRG	4	250070579
SEEDGWAS1645	MRG	4	250070580
SEEDGWAS1646	MRG	4	250070581
SEEDGWAS1647	MRG	4	250070582
SEEDGWAS1648	MRG	4	250070583
SEEDGWAS1649	MRG	4	250070584
SEEDGWAS1650	MRG	4	250070585
SEEDGWAS1651	MRG	4	250070587
SEEDGWAS1652	MRG	4	250070588
SEEDGWAS1653	MRG	4	250070589
SEEDGWAS1654	MRG	4	250070590
SEEDGWAS1655	MRG	4	250070591
SEEDGWAS1656	MRG	4	250070592
SEEDGWAS1658	MRG	4	250070593
SEEDGWAS1659	MRG	4	250070594
SEEDGWAS1660	MRG	4	250070595
SEEDGWAS1661	MRG	4	250070596
SEEDGWAS1662	MRG	4	250070597
SEEDGWAS1663	MRG	4	250070598
SEEDGWAS1665	MRG	4	250070599
SEEDGWAS1666	MRG	4	250070600
SEEDGWAS1667	MRG	4	250070601
SEEDGWAS1668	MRG	4	250070602
SEEDGWAS1669	MRG	4	250070603
SEEDGWAS167	MRG	4	250056129
SEEDGWAS1670	MRG	4	250070604
SEEDGWAS1671	MRG	4	250070605
SEEDGWAS1673	MRG	4	250062636
SEEDGWAS1674	MRG	4	250062637
SEEDGWAS1676	MRG	4	250062638
SEEDGWAS1679	MRG	4	250062639
SEEDGWAS168	MRG	4	250056130
SEEDGWAS1680	MRG	4	250062640
SEEDGWAS1681	MRG	4	250062641
SEEDGWAS1682	MRG	4	250062642
SEEDGWAS1683	MRG	4	250062643
SEEDGWAS1684	MRG	4	250062644
SEEDGWAS1685	MRG	4	250062645
SEEDGWAS1686	MRG	4	250062646
SEEDGWAS1689	MRG	4	250062647
SEEDGWAS169	MRG	4	250056131
SEEDGWAS1690	MRG	4	250062648
SEEDGWAS1691	MRG	4	250062649
SEEDGWAS1693	MRG	4	250062650
SEEDGWAS1694	MRG	4	250062651
SEEDGWAS1695	MRG	4	250062652
SEEDGWAS1696	MRG	4	250062653
SEEDGWAS1697	MRG	4	250062654
SEEDGWAS1698	MRG	4	250062655
SEEDGWAS1699	MRG	4	250062656
SEEDGWAS17	MRG	4	250054459
SEEDGWAS170	MRG	4	250056132
SEEDGWAS1700	MRG	4	250062657
SEEDGWAS1701	MRG	4	250062658
SEEDGWAS1702	MRG	4	250062659
SEEDGWAS1703	MRG	4	250062660
SEEDGWAS1704	MRG	4	250062661
SEEDGWAS1705	MRG	4	250062662
SEEDGWAS1707	MRG	4	250062663
SEEDGWAS1708	MRG	4	250062664
SEEDGWAS1709	MRG	4	250062665
SEEDGWAS171	MRG	4	250056133
SEEDGWAS1710	MRG	4	250062667
SEEDGWAS1711	MRG	4	250062668
SEEDGWAS1712	MRG	4	250062669
SEEDGWAS1713	MRG	4	250062670
SEEDGWAS1714	MRG	4	250062671
SEEDGWAS1715	MRG	4	250062672
